ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10086,northwest medical center,,,,winfield,al,yes,yes,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,ssvii--jd,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,
10086,northwest medical center,1530 u s highway 43,,,2054877736,,35594,eoonn,2054877736,acute care hospitals,proprietary,surgical infection prevention,surgical infection prevention,ssxu--iid--,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,103 patients,aao__u--km
10086,94%,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,,proprietary,,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,98 patients,al_scip-inf-3
10086,northwest medical center,1530 u s highway 43,,,winfield,al,559944,,,acute care hospitals,yaa,yes,,u--nnff,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
,northwest medical center,winfield,,,winfield,,,100%,2054877736,acute care hospitals,,,scip-inf-6,scip-inf-6,winfield,100%,146 patients,2054877736
10086,northwest medical center,,,,winfield,al,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,marion,2054877736,acute care hospitals,,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,58 patients,al_scip-vte-1
10086,btttwweesstt  mmeeeccsk  eennyd,1530 u s highway 43,,,winfield,al,s__ssppvvrd22,marion,2054877736,proprietary,proprietary,yes,marion,winfield,marion,95%,58 patients,s__ssppvvrd22
10087,acute care hospitals,2451 fillingim street,,,mobile,al,,mobile,2514717110,,acute care hospitals,,,ami-1,hheeqrrgrxj  aa  tbeeb  qorrii  q  rrsll,99%,86 patients,
10087,uunng  lffssjhhssbbaa  nxq  feennttrrr,,,,oobbkee,,36617,mobile,2514717110,acute care hospitals,government - state,,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,91 patients,10087
10087,univ of south alabama medical center,10087,,,10087,al,33666611,lvkr,2514717110,acute care hospitals,government - state,yes,,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,22 patients,
10087,univ of south alabama medical center,22  iikkkbumm  ssyrreedg,,,mobile,ll,,mobile,225511447711,acute care hospitals,government - state,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,58 patients,oaak44
0077,uwss,acute care hospitals,,,uwss,al,36617,mobile,al,acute care hospitals,government - state,uwss,heart attack,36617,hheeaaer  syttcckkaagss  huvvrnnbbeettaa  llvkkf  sddiissff,96%,96 patients,qkmmii
,mmmnn    raatt,2451 fillingim street,,,mobile,,36617,mobile,,ccuutteefhhittoz,mmmnn    raatt,,heart attack,,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10087,univ of south alabama medical center,,,,mobile,al,36617,ee,heart attack patients given pci within 90 minutes of arrival,acute care hospitals,government - state,ee,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,50%,16 patients,univ of south alabama medical center
10087,univ of south alabama medical center,,,,nlkllr,al,36617,,2514717110,acute care hospitals,government - state,government - state,heart failure,11,heart failure patients given discharge instructions,83%,146 patients,al_hf-1
10087,univ of south alabama medical center,98%,,,mobile,al,36617,mobile,55111100,uugeese  bdppttaa,,yyeess,heart failure,al,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,150 patients,al_hf-2
10087,univ of south alabama medical center,2451 fillingim street,,,,,,,2514717110,hhff33,government - state,yes,,hhff33,2514717110,96%,84 patients,al_hf-3
,al_hf-4,2451 fillingim street,,,2514717110,al,,2451 fillingim street,2514717110,acute care hospitals,,yes,heart failure,hf-4,hhraaffsllyppgkjttssvvb  dnmotfeeaaoonnqxvvo//ccnnsseeknngg,100%,45 patients,al_hf-4
,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,2514717110,acute care hospitals,government - state,yes,2514717110,pn-2,pneumonia patients assessed and given pneumococcal vaccination,71%,7 patients,al_pn-2
10087,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,35 patients,aafuutteecc  goozyoss,gggrrbkeenntt  zttqtt,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,35 patients,so--33v
heart attack,trrvvoollee  bbaattr  ooaiitto,124 s memorial dr,,,prattville,4 patients,0077,autauga,3343614267,acute care hospitals,voluntary non-profit - private,0077,heart attack,ami-2,,100%,4 patients,100%
,acute care hospitals,124 s memorial dr,,,,al,336666,336666,3343614267,acute care hospitals,voluntary non-profit - private,yes,heart attack,sii,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),67%,3 patients,al_ami-3
10108,prattville baptist hospital,al_ami-4,,,prattville,aak,36067,autauga,al_ami-4,acute care hospitals,prattville,yes,heart attack,ami-4,,,0 patients,al_ami-4
10108,36067,,,,prattville,al,36067,autauga,3343614267,heart attack,,36067,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,5 patients,al_ami-5
10108,,,,,prattville,,,autauga,3343614267,,voluntary non-profit - private,yes,aatr  gkk,n--77s,prattville,,0 patients,
110088,prattville baptist hospital,,,,prattville,,,,3333662277,aauur  sdidpptt,voluntary non-profit - private,yes,heart attack,ami-8a,hhwqfttsyrfkkoqmyssggubd  occsttob  00  onnuudss  ffaarrkvvll,,0 patients,
10108,,124 s memorial dr,,,prattville,124 s memorial dr,66006677,,prattville,acute care hospitals,,,heart failure,,heart failure patients given discharge instructions,96%,75 patients,
10108,3343614267,124 s memorial dr,,,prattville,al,al_hf-2,autauga,3343614267,93 patients,,yy,prattville baptist hospital,hf-2,,94%,93 patients,al_hf-2
10108,prattville baptist hospital,22a  mmoorrkqddt,,,prattville,al,,,3343614267,acute care hospitals,22a  mmoorrkqddt,,hhwaafy  ffaalljf,hf-3,,94%,18 patients,10108
10108,prattville baptist hospital,,,,rrsyttvvkllll,al,36067,,3343614267,acute care hospitals,voluntary non-profit - private,,heart failure,hf-4,hf-4,96%,27 patients,10108
,prattville baptist hospital,124 s memorial dr,,,prattville,prattville baptist hospital,36067,autauga,3343614267,acute care hospitals,,,,pn-2,eeuunm  aayiiddzssdeeaajiieebppjuunooxvll  bccnnaariil,94%,116 patients,al_pn-2
,pptaaygvviiokeeppiisstt  hhoowiittll,124 s memorial dr,,,oesttvvollllee,al,36067,autauga,4466,,al_pn-3b,95%,pneumonia,pn-3b,al_pn-3b,95%,138 patients,al_pn-3b
10108,prattville baptist hospital,,,,pptaatto,pneumonia patients given smoking cessation advice/counseling,36067,autauga,,acute care hospitals,voluntary non-profit - private,pptaatto,pneumonia,10108,pneumonia patients given smoking cessation advice/counseling,100%,67 patients,al_pn-4
al_pn-5c,prattville baptist hospital,,,,,al,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,yes,3343614267,,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,94%,131 patients,al_pn-5c
10108,prattville baptist hospital,22  zeemmfll  ,,,,,36067,autauga,,voluntary non-profit - private,,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),92%,93 patients,al_pn-6
10108,rrsttbuokee  soiiyoossppttaall,124 s memorial dr,,,,al,36067,autauga,,acute care hospitals,voluntary non-profit - private,acute care hospitals,acute care hospitals,pn-7,,99%,89 patients,al_pn-7
,prattville baptist hospital,124 s memorial dr,,,pprraayrco,,36067,quuraaaa,3343614267,acute care hospitals,voluntary non-profit - private,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
10108,prattville baptist hospital,124 s memorial dr,,,prattville,al,36067,autauga,3343614267,aattee  xfrhhooppuaad,90%,yyww,surgical infection prevention,autauga,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,90%,10 patients,al_scip-inf-1
,prattville baptist hospital,124 s memorial dr,,,,autauga,36067,autauga,,acute care hospitals,cpllbytt  ippticug    otkaag,yes,,,90%,90%,10 patients,al_scip-inf-2
10108,prattville baptist hospital,124 s memorial dr,,,,,660066,autauga,,acute care hospitals,voluntary non-profit - private,yyss,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,10 patients,aao__ssii--bff--
10158,russellville hospital,15155 highway 43,,,,al,35653,franklin,,acute care hospitals,proprietary,,,,,100%,125 patients,
yes,russellville hospital,15155 highway 43,,,russellville,,35653,franklin,,acute care hospitals,proprietary,yes,ssetiivqkiimffeexgolppfvvdnnpj,zcciiog--22,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,98%,125 patients,sssccpp--btt
001144,2562495000,,,,sylacauga,al,35150,talladega,2562495000,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-1,heart attack patients given aspirin at arrival,90%,10 patients,al_ami-1
,coosa valley medical center,315 w hickory st,,,gett  ttm,,35150,talladega,,,35150,,gett  ttm,ami-2,gett  ttm,100%,3 patients,
10164,coosa valley medical center,315 w hickory st,,,,al,,ttlloaaeeggaa,al,,voluntary non-profit - other,,heart attack,al,,100%,1 patients,10164
al,,,,,sylacauga,al,35150,talladega,2562495000,acute care hospitals,voluntary non-profit - other,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,0 patients,al_ami-4
6644,,315 w hickory st,,,sylacauga,al,551100,,2562495000,acute care hospitals,,no,heart attack,ami-5,,100%,4 patients,al_ami-5
10164,sylacauga,ami-7a,,,,al,35150,qllaaseeh,2266224400,acute care hospitals,voluntary non-profit - other,oo,grqy  qgm,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
,,315 w hickory st,,,sylacauga,al,35150,0 patients,,,,,yeefg  ttgxkk,ami-8a,,,0 patients,
,coosa valley medical center,315 w hickory st,,,,al,35150,talladega,2562495000,acute care hospitals,,no,,hf-1,heart failure patients given discharge instructions,77%,78 patients,al_hf-1
10164,ooiqbddksoeettw,315 w hickory st,,,sylacauga,sylacauga,,talladega,,acute care hospitals,,no,heart failure,,,99%,105 patients,acute care hospitals
1100,,315 w hickory st,,,sylacauga,,35150,talladega,6644,acute care hospitals,voluntary non-profit - other,,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),hf-3,sylacauga,85%,46 patients,qg--
10164,coosa valley medical center,315 w hickory st,,,,al,33551155,talladega,,,,no,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,12 patients,al_hf-4
10164,yaallkseggaa,315 w hickory st,,,sylacauga,aall,35150,yaallkseggaa,,acute care hospitals,voluntary non-profit - other,no,pneumonia,35150,pprmmiiaa  oaayuttdaasseezz  aannefrb  ppjmmooccccvaacaaccnnttiioob,93%,69 patients,so__--
10164,coosa valley medical center,1155  kxkkrr  r,,,sylacauga,al,35150,talladega,1155  kxkkrr  r,acute care hospitals,,no,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,95 patients,
10164,coosa valley medical center,,,,sylacauga,10164,10164,talladega,,acute care hospitals,47 patients,no,obyjiis,pn-4,,100%,47 patients,al_pn-4
10164,coosa valley medical center,,,,dyyllaavsuuaa,al,335500,talladega,335500,,,101 patients,pneumonia,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,101 patients,coosa valley medical center
,coosa valley medical center,315 w hickory st,,,sylacauga,al,talladega,talladega,2562495000,acute care hospitals,,no,ppjuumminniiaa,pn-6,,96%,57 patients,al_pn-6
00,88%,3355  yiiccioorrssy,,,sylacauga,pneumonia patients assessed and given influenza vaccination,3355115500,,51 patients,aaccyee  faafee  yssraa,,no,,pn-7,pneumonia patients assessed and given influenza vaccination,88%,51 patients,no
10164,coosa valley medical center,315 w hickory st,,,,al,35150,,coosa valley medical center,acute care hospitals,voluntary non-profit - other,acute care hospitals,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,82%,22 patients,surgical infection prevention
20017,alaska regional hospital,2801 debarr road,,,anchorage,,99508,yes,9072761131,acute care hospitals,proprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,91%,57 patients,qlhhc11
aamccgrraaggee,,2801 debarr road,,,anchorage,,99508,aamccgrraaggee,9072761131,acute care hospitals,proprietary,yes,heart failure,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,98%,61 patients,
20017,,2801 debarr road,,,,ak,99508,99508,0022661111,acute care hospitals,,yes,100%,,,100%,33 patients,
20017,,,,,99550088,ak,99550088,anchorage,9072761131,aaccttw  eejwppuaallss,20017,yes,heart failure,hf-4,eeaaaaolljrreeppyiinnttd  fiibwmaijggwssssooqscw//xpinnssrllmf,100%,13 patients,sj__44
22001177,alaska regional hospital,2801 debarr road,,,aafbrrqtr,ak,9988,anchorage,9072761131,,proprietary,pneumonia patients assessed and given pneumococcal vaccination,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,97%,37 patients,97%
20017,alaska regional hospital,,,,nnrykiiisoeegss  hh  iiyusllrkd  lln  bblloodduuuutess  pprroorrkdd  pprrop  gooreeaaddmmjkdttqttj  lydfff  issukssdgqjyohiiiccz,100%,ak_pn-3b,,9072761131,acute care hospitals,proprietary,yes,pneumonia,pn-3b,nnrykiiisoeegss  hh  iiyusllrkd  lln  bblloodduuuutess  pprroorrkdd  pprrop  gooreeaaddmmjkdttqttj  lydfff  issukssdgqjyohiiiccz,100%,47 patients,ak_pn-3b
0000,alaska regional hospital,proprietary,,,proprietary,ak,99,,9072761131,96%,proprietary,,pneumonia,,onnwuunoomoaappsrnnz  fw  kpjiinn  aruoonn  aafbkccee//fooyssllogg,96%,26 patients,ak_pn-4
20017,,,,,anchorage,ak,9072761131,nnccrrgg,9072761131,acute care hospitals,acute care hospitals,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,39 patients,9072761131
20017,alaska regional hospital,,,,uugccqeeegoodkrd,,99508,anchorage,9072761131,anchorage,proprietary,yes,,,pneumonia patients given the most appropriate initial antibiotic(s),95%,22 patients,
,alaska regional hospital,,,,nnhhlrrggd,q,,anchorage,9072761131,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,90%,29 patients,
,,surgical infection prevention,,,smcchhpq,surgical infection prevention,99508,anchorage,9072761131,aaeeehhoiittlla,,yes,surgical infection prevention,,wuutggwyy  oiieess  wwhhp  sre  ysk  gaarryddrruuccqllwdd  vd  kivjwew  bbleee  fiif  gp  ttyr  ssppiiqll  q  wweef  kkeett  lb  ggw  heeraa  llivdtd  ddrriijgg  tthhwppfiipsnidyhirr  aanne  rttdrrdrrggf,87%,106 patients,ak_scip-card-2
