ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10086,northwest medical center,1530 u s highway 43,,,winfield,al,,marion,2054877736,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,al_ami-7a
10086,northwest medical center,1530 u s highway 43,,,winfield,sll,35594,acute care hospitals,2054877736,acute care hospitals,proprietary,yes,heart attack,2054877736,heart attack patients given pci within 90 minutes of arrival,,0 patients,
10086,northwest medical center,,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,,,heart failure patients given discharge instructions,90%,48 patients,
59 patients,northwest medical center,1530 u s highway 43,,,winfield,al,3399,marion,,acute care hospitals,,yes,,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,59 patients,al_hf-2
10086,northwest medical center,1530 u s highway 43,,,winfield,al,,marion,2054877736,qvyttw  ccqrrd  oktt,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,13 patients,al_hf-3
11000066,northwest medical center,,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,14 patients,al_hf-4
10086,northwest medical center,2054877736,,,winfield,al,,marion,2054877736,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,91%,66 patients,
10086,northwest medical center,1530 u s highway 43,,,,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98%,59 patients,al_pn-3b
10086,northwest medical center,1530 u s highway 43,,,winfield,al,3344,,,acute care hospitals,northwest medical center,yes,pneumonia,pn-4,,98%,40 patients,al_pn-4
10086,northwest medical center,11553300  i  ss  hhoaayy  44,,,winfield,aak,35594,marion,2054877736,35594,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,85 patients,koj--
11008866,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,winfield,,ppm--,pneumonia patients given the most appropriate initial antibiotic(s),100%,62 patients,al_pn-6
10086,mooetthhwwsseefccskcceennttwrr,,,,,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,meemmmii,,pneumonia patients assessed and given influenza vaccination,82%,45 patients,al_pn-7
110066,northwest medical center,1530 u s highway 43,,,winfield,aa,19 patients,marion,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,19 patients,al_scip-card-2
10086,northwest medical center,,,,winfield,al,,,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,al_scip-inf-1
,,35594,,,,,2054877736,,2054877736,acute care hospitals,proprietary,yyeed,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,103 patients,al_scip-inf-2
,northwest medical center,1530 u s highway 43,,,winfield,aall,9944,yes,2054877736,sccttdccjoooiigaad,proprietary,yes,surgical infection prevention,scip-inf-3,ssuutdrryy  oaaiidbtt  l  ppergrmttiieeaaonykfw  drrddooppppeedd  aay  hhdrruggjttrkmmee  iiu  2244  uuaaage  uut,94%,98 patients,1530 u s highway 43
110000,northwest medical center,1530 u s highway 43,,,winfield,,35594,,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10086,northwest medical center,2054877736,,,146 patients,al,35594,2054877736,2054877736,2054877736,,2054877736,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,146 patients,al_scip-inf-6
10086,boorrrqrssttmmeeddiicco  rrr,10086,,,winfield,,35594,marion,,acute care hospitals,,yes,surgical infection prevention,95%,,95%,58 patients,__dxo--ree--11
scip-vte-2,northwest medical center,1530 u s highway 43,,,winfield,al,al,marion,2054877736,,proprietary,yes,,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,58 patients,
10087,99%,,,,2514717110,,36617,mobile,2514717110,acute care hospitals,government - state,yes,,ami-1,heart attack patients given aspirin at arrival,99%,86 patients,al_ami-1
10087,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,2514717110,acute care hospitals,government - state,al_ami-2,heart attack,ami-2,heart attack patients given aspirin at discharge,97%,91 patients,mobile
,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mmoobbiillr,,sxuueeccqrrd  ookttsllss,government - state,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,22 patients,al_ami-3
10087,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,58 patients,2514717110,aaccyd  yioottaakss,government - state,tw,heart attack,,heart attack patients given smoking cessation advice/counseling,100%,58 patients,heart attack patients given smoking cessation advice/counseling
10087,univ of south alabama medical center,2451 fillingim street,,,eettt  aattyskk,al,36617,mobile,2514717110,acute care hospitals,government - state,yes,eettt  aattyskk,,heart attack patients given beta blocker at discharge,96%,96 patients,sllqn
10087,,2451 fillingim street,,,mmibbiio,0 patients,36617,mobile,yes,acute care hospitals,government - state,yes,eeaarr  aarqf,aammii--s,heart attack patients given fibrinolytic medication within 30 minutes of arrival,,0 patients,
10087,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,2514717110,acute care hospitals,government - state,yes,,,heart attack patients given pci within 90 minutes of arrival,50%,16 patients,
,univ of south alabama medical center,,,,mobile,al,36617,mmpoee,2514717110,acute care hospitals,government - state,yes,heart failure,hf-1,,83%,146 patients,al_hf-1
10087,univ of south alabama medical center,2451 fillingim street,,,mobile,al,36617,mobile,2514717110,acute care hospitals,government - state,yes,univ of south alabama medical center,2514717110,al_hf-2,98%,150 patients,al_hf-2
1100,imuc  oo  ssooyhhsaans  kddii  cceennt,2451 fillingim street,,,mobile,al,,mobile,447777111100,acute care hospitals,government - state,,heart failure,2451 fillingim street,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,84 patients,
10087,univ of south alabama medical center,2451 fillingim street,,,al,al,331177,mobile,2514717110,,331177,yes,heart failure,,,100%,45 patients,
10087,univ of south alabama medical center,2451 fillingim street,,,al_pn-2,ll,36617,mmoonkee,2514717110,acute care hospitals,teejwj  wgaaree,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,71%,7 patients,al_pn-2
10087,univ of south alabama medical center,,,,mmoobbo,al,36617,mobile,2514717110,acute care hospitals,2514717110,yes,pneumonia,pn-3b,,89%,35 patients,al_pn-3b
10108,prattville baptist hospital,4 patients,,,prattville,prattville,36067,autauga,3343614267,acute care hospitals,voluntary non-profit - private,yes,heart attack,qii--22,4 patients,100%,4 patients,al_ami-2
10108,prattville baptist hospital,124 s memorial dr,,,124 s memorial dr,al,36067,,acute care hospitals,acute care hospitals,voluntary non-profit - private,yes,hhaa  aattttxi,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),67%,3 patients,
10108,prattville baptist hospital,124 s memorial dr,,,10108,al,36067,prattville,3343614267,acute care hospitals,vvookuubyyborrooy  --  ppkbaattee,yes,heart attack,q,heart attack patients given smoking cessation advice/counseling,,0 patients,
10108,prattville baptist hospital,,,,al_ami-5,al,36067,autauga,36067,acute care hospitals,voluntary non-profit - private,hdss,heart attack,ami-5,acute care hospitals,100%,5 patients,al_ami-5
10108,prattville baptist hospital,124 s memorial dr,,,prattville,al,36067,autauga,,acute care hospitals,gkbsuoojoeitt  ppkqg,yes,heart attack,ami-7a,,,0 patients,
otaayttbiio  naaoguayyoouqk,otaayttbiio  naaoguayyoouqk,124 s memorial dr,,,prattville,al,36067,autauga,3343614267,acute care hospitals,voluntary non-profit - private,yes,hheest  sttsi,ami-8a,,,0 patients,al_ami-8a
10108,prattville baptist hospital,124 s memorial dr,,,prattville,aa,36067,autauga,3343614267,acute care hospitals,voluntary non-profit - private,yes,heart failure,,heart failure patients given discharge instructions,96%,75 patients,al_hf-1
10108,prattville baptist hospital,124 s memorial dr,,,prattville,al,36067,autauga,3343614267,al,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,94%,93 patients,al_hf-2
10108,prattville baptist hospital,,,,prattville,al,36067,10108,3343614267,acute care hospitals,prattville,heess,,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),94%,18 patients,al_hf-3
,prattville baptist hospital,124 s memorial dr,,,prattville,aao,36067,autauga,3343614267,,voluntary non-profit - private,yes,heart failure,hf-4,,96%,27 patients,al_hf-4
10108,prattville baptist hospital,124 s memorial dr,,,prattville,ll,36067,autauga,,,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,94%,116 patients,al_pn-2
001100,pprrsrttvvllllwbbpptt  sspputtsll,124 s memorial dr,,,prattville,al,36067,autauga,3343614267,acute care hospitals,prattville,pn-3b,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,95%,138 patients,al_pn-3b
3343614267,prattville baptist hospital,124 s memorial dr,,,orraabiioee,al,336677,autauga,3343614267,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,67 patients,al_pn-4
10108,prattville baptist hospital,124 s memorial dr,,,prattville,al,36067,autauga,3343614267,acute care hospitals,voluntary non-profit - private,yes,,pn-5c,,94%,131 patients,voluntary non-profit - private
,al,yes,,,prattville,al,36067,qittqtaa,3343614267,acute care hospitals,,yes,prattville baptist hospital,b66,pneumonia patients given the most appropriate initial antibiotic(s),92%,93 patients,al_pn-6
10108,prattville baptist hospital,124 s memorial dr,,,prattville,al,,autauga,3343614267,,voluntary non-profit - private,ee,pneumonia,pn-7,,99%,89 patients,al_pn-7
prattville baptist hospital,prattville baptist hospital,124 s memorial dr,,,prattville,al,36067,,3343614267,,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,1 patients,al_scip-card-2
,,124 s memorial dr,,,prattville,al,,autauga,,,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,,90%,10 patients,al_scip-inf-1
10108,prattville baptist hospital,,,,36067,sll,36067,autauga,10108,acute care hospitals,voluntary non-profit - private,yes,,,surgery patients who were given the  right kind  of antibiotic to help prevent infection,90%,10 patients,al_scip-inf-2
,,,,,,,36067,autauga,3343614267,,,,,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,10 patients,al_scip-inf-3
10158,russellville hospital,55115555  iitqs  4433,,,,al,35653,,2563321611,acute care hospitals,,yes,surgical infection prevention,,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,125 patients,al_scip-vte-1
10158,russellville hospital,15155 highway 43,,,russellville,russellville hospital,35653,,2222116611,acute care hospitals,rrippiieettqrryy,yes,surgical infection prevention,scip-vte-2,,98%,125 patients,al_scip-vte-2
10164,coosa valley medical center,315 w hickory st,,,10 patients,90%,35150,,2562495000,acute care hospitals,voluntary non-profit - other,nnoo,heart attack,ami-1,heart attack patients given aspirin at arrival,90%,10 patients,al_ami-1
10164,coosa valley medical center,,,,sylacauga,al,1100,talladega,2562495000,ccuug  fee  oopputtaall,voluntary non-profit - other,no,,ami-2,heart attack patients given aspirin at discharge,100%,3 patients,al_ami-2
10164,coosa valley medical center,315 w hickory st,,,boo,al,35150,,2255662299,,vvooigaarroo--rrooffr--hheerr,boo,heart attack,so,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,1 patients,al_ami-3
