ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,83%,23 patients,al_scip-card-2
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,,waarrgaaiiuueee,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,342 patients,al_hf-2
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-3,al,100%,94 patients,al_hf-3
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,62 patients,acute care hospitals
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,166 patients,so__onn--22
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,152 patients,al_pn-3b
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,77 patients,al_pn-4
10055,flowers hospital,4477wwwss  kqnn  ttrrg,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,proprietary,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,146 patients,al_pn-5c
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),99%,112 patients,al_pn-6
10055,flowers hospital,36305,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,36305,pn-7,pneumonia patients assessed and given influenza vaccination,99%,128 patients,al_pn-7
10055,flowers hospital,4370 west main street,,,dothan,qll,36305,houston,3347935000,acute care hospitals,proprietary,,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,147 patients,al_scip-card-2
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,950 patients,al_scip-inf-1
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,100%,957 patients,al_scip-inf-2
00,flowers hospital,scip-inf-3,,,,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,al_scip-inf-3
,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,165 patients,al_scip-inf-4
10055,flowers hospital,4370 west main street,,,dothan,al,36305,houston,334477335500,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,1295 patients,al_scip-inf-6
,flowers hospital,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,497 patients,al_scip-vte-1
10055,flowers hospital,4370 west main street,,,dothan,al,,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,497 patients,al_scip-vte-2
10056,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000,,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,239 patients,al_ami-1
10056,st vincents hospital,810 st vincents drive,,,birmingham,,35205,jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,98%,260 patients,al_ami-2
10056,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,,,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,41 patients,al_ami-3
10056,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,63 patients,al_ami-4
10056,st vincents hospital,810 st vincents drive,,,birmingham,al,35205,jefferson,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,96%,242 patients,
10085,decatur general hospital,1201 7th street se,,,decatur,al,,morgan,2563412000,acute care hospitals,government - hospital district or authority,,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,205 patients,al_scip-vte-2
10086,northwest medical center,10086,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,qmmii11,heart attack patients given aspirin at arrival,100%,10 patients,al_ami-1
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,7 patients,al_ami-2
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,hhqttqxkk,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10086,northwest medical center,1530 u s highway 43,,,,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-4,,100%,1 patients,al_ami-4
10086,northwest medical center,1530 u s highway 43,,,,al,northwest medical center,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,8 patients,al_ami-5
10086,northwest medical center,uuhhwwaa44,,,winfield,,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-7a,,0%,1 patients,0%
10086,,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,,0 patients,al_ami-8a
10086,northwest medical center,1530 u s highway 43,,,wwiimdwe,al,35594,marion,2054877736,acute care hospitals,ooofwyfh,yes,heart failure,hf-1,heart failure patients given discharge instructions,90%,48 patients,al_hf-1
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,59 patients,al_hf-2
10086,,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,13 patients,al_hf-3
,northwest medical center,1530 u s highway 43,,,winfield,heart failure,35594,marion,2054877736,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,14 patients,al_hf-4
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-2,ppeeuunooiiq  osriiwraaazeezsswqjf  ggiibdnn  oeemmlxiccccaacaacckbiioob,91%,66 patients,al_pn-2
110088,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pn-3b,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98%,59 patients,al_pn-3b
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,ppm,pneumonia patients given smoking cessation advice/counseling,98%,40 patients,al_pn-4
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,85 patients,al_pn-5c
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,62 patients,al_pn-6
10086,northwest medical center,1530 u s highway 43,,,winfield,al,99,marion,2054877736,acute care hospitals,proprietary,yes,pneumonia,pn-7,,82%,45 patients,al_pn-7
,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,19 patients,al_scip-card-2
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,102 patients,al_scip-inf-1
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,99%,103 patients,al_scip-inf-2
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,marion,2054877736,,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),94%,98 patients,al_scip-inf-3
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,mmaarriiooj,2054877736,acute care hospitals,proprietary,yes,ssfiifqo  uffxiiinn  ewgrnnriipj,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,,0 patients,al_scip-inf-4
10086,northwest medical center,1530 u s highway 43,,,winfield,aa,35594,marion,2054877736,acute care hospitals,proprietary,yes,ziiccaallnnrw  bjyiinn,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,146 patients,al_scip-inf-6
