ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
okaann  yyeeoouufaattnn  hhiwiig,okaann  yyeeoouufaattnn  hhiwiig,1720 university blvd,,,birmingham,al,35233,jefferson,2053258100,acute care hospitals,voluntary non-profit - private,yyeess,pneumonia,b33bb,ppuuoojiiq  oaatteemhhidee  iinniireemmfggdtolddcckttuu  saa  orfffprrkdddorrprr  ttp  hh  sxmmiidttrraa  oofftthhw  rrssyhhooogaa  ddooroonnttiiiittiiccz,,,al_pn-3b
10018,callahan eye foundation hospital,1720 university blvd,,,,,35233,jefferson,,acute care hospitals,,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,,,al_pn-4
10018,callahan eye foundation hospital,,,,birmingham,al,al_pn-5c,jefferson,2053258100,yydcc  hhoowttllz,yydcc  hhoowttllz,yes,yydcc  hhoowttllz,,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,,,al_pn-5c
,callahan eye foundation hospital,1720 university blvd,,,birmingham,al,,jefferson,2053258100,sj  seee  hhpaakss,voluntary non-profit - private,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),,,al_pn-6
10018,callahan eye foundation hospital,1720 university blvd,,,birmingham,,,jefferson,2053258100,acute care hospitals,pneumonia patients assessed and given influenza vaccination,yes,pneumonia,,pneumonia patients assessed and given influenza vaccination,,,o__ppj77
10038,9 patients,301 east 18th st,,,anniston,proprietary,10038,calhoun,2562358900,acute care hospitals,proprietary,yes,children s asthma care,al_cac-2,10038,100%,9 patients,al_cac-2
,stringfellow memorial hospital,,,,anniston,al,,,2266889900,acute care hospitals,proprietary,yes,children s asthma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,33%,9 patients,
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,,yes,yeeqrrqsvl,,heart attack patients given aspirin at arrival,98%,81 patients,acute care hospitals
,stringfellow memorial hospital,,,,anniston,al,36201,calhoun,,,proprietary,yes,al_ami-2,ami-2,heart attack patients given aspirin at discharge,96%,73 patients,al_ami-2
10038,heart attack,301 east 18th st,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,heart attack,,jdrrttaagsccippaayiittss  hoceejaakjiibbttitpaarrhooelleeffrnnvillaarrzyywttlliixssffinnyiilllbddd)),93%,14 patients,aall__33
al,stringfellow memorial hospital,acute care hospitals,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,pptiiaarru,heew,heart attack,ami-4,hhrtaattccl  osiiwnnttss  ggcnn  ssmmooioggccssssgiioonn  aasiiv//voozeekf,100%,29 patients,
10038,stringfellow memorial hospital,301 east 18th st,,,anniston,ll,,calhoun,2562358900,,anniston,,heart attack,,heart attack patients given beta blocker at discharge,93%,67 patients,al_ami-5
,stringfellow memorial hospital,00  eeqsshh,,,acute care hospitals,sk,36201,calhoun,2562358900,acute care hospitals,yes,yes,heart attack,kii--,wtgaagsvmppaayiidbgd  iivveej  gkhrriikyiicc  kxxiioottyuj  3300idss  lff  fiicqll,0%,1 patients,aa__smm
10038,yes,heart attack patients given pci within 90 minutes of arrival,,,anniston,al,,,2562358900,yes,proprietary,yes,hhraaaagttaam,ami-8a,heart attack patients given pci within 90 minutes of arrival,87%,15 patients,qk__qu--88aa
10038,ztiinntrkooqmmdnpiiolziigs,301 east 18th st,,,anniston,,36201,87%,,acute care hospitals,,yes,heart failure,yes,heart failure patients given discharge instructions,87%,142 patients,al_hf-1
acute care hospitals,stringfellow memorial hospital,301 east 18th st,,,anniston,al,2562358900,calhoun,2562358900,acute care hospitals,proprietary,yyee,acute care hospitals,,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,157 patients,acute care hospitals
10038,stringfellow memorial hospital,,,,,al,36201,90%,2562358900,acute care hospitals,proprietary,yes,,hhc--,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),90%,49 patients,al_hf-3
10038,stringfellow memorial hospital,,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,,,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
10038,stringfellow memorial hospital,,,,anniston,al,36201,97%,2562358900,acute care hospitals,proprietary,yes,,pn-2,pneumonia patients assessed and given pneumococcal vaccination,97%,110 patients,al_pn-2
10038,,301 east 18th st,,,anniston,al,,,2562358900,,,,pneumonia,al_pn-3b,,100%,102 patients,al_pn-3b
10038,,301 east 18th st,,,snnnnssttpnn,al,,,,acute care hospitals,proprietary,,pneumonia,pn-4,,100%,83 patients,al_pn-4
10038,stringfellow memorial hospital,acute care hospitals,,,anniston,al,36201,calhoun,2562358900,acute care hospitals,pn-5c,al,pneumonia,pn-5c,,97%,145 patients,al_pn-5c
1100003388,92%,301 east 18th st,,,,,,,,acute care hospitals,,trss,pneumonia,,,92%,99 patients,al_pn-6
10038,,,,,smnnkssroo,al,36201,ccaaoonn,2562358900,acute care hospitals,proprietary,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,91%,87 patients,
10038,83%,,,,anniston,al,36201,calhoun,2562358900,,ppeorroeettt,,ssuuevaa  nnreeccgii  tdceennoonn,23 patients,83%,83%,23 patients,al_scip-card-2
10055,flowers hospital,77sssttmmaakssttreett,,,rgj,,36305,houston,,acute care hospitals,flowers hospital,yes,heart failure,36305,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,342 patients,al_hf-2
10055,,4370 west main street,,,dothan,sll,36305,houston,3347935000,aacc  srhhlssppuaalld,proprietary,uz,94 patients,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,94 patients,al_hf-3
10055,,4370 west main street,,,dothan,,33663300,hhittl,3347935000,,dothan,yes,hhwqrrriid,hf-4,dothan,100%,62 patients,sojd--44
10055,flowers hospital,36305,,,dothan,al,36305,houston,36305,ccuuvqeee  hhissouttaallss,36305,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,166 patients,al_pn-2
10055,llqwrrssgpppgo,4370 west main street,,,dothan,,330055,uunn,3347935000,acute care hospitals,proprietary,yes,330055,,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,152 patients,al_pn-3b
,4370 west main street,4370 west main street,,,dothan,al,36305,houston,3347935000,acute care hospitals,proprietary,,pneumonia,,pneumonia patients given smoking cessation advice/counseling,100%,77 patients,al_pn-4
10055,flowers hospital,4370 west main street,,,dothan,,36305,houston,3333990000,acute care hospitals,proprietary,yes,uuniiis,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,99%,146 patients,
10055,ddooaann,qz  ksnnrry,,,al,99%,36305,hhoodttlm,33330000,acute care hospitals,proprietary,yes,onnuummnniis,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),99%,112 patients,proprietary
10055,10055,,,,al_pn-7,al,36305,houston,houston,99%,99%,yes,pneumonia,,yes,99%,128 patients,al_pn-7
yeeccrrwgppiittlld,flowers hospital,7700  wwssgmmaabwttteewtt,,,dothan,al,,houston,3347935000,7700  wwssgmmaabwttteewtt,proprietary,yes,surgical infection prevention,scip-card-2,,100%,147 patients,
3347935000,flowers hospital,4370 west main street,,,al,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,proprietary,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,950 patients,al_scip-inf-1
10055,flowers hospital,4370 west main street,,,dothan,,36305,houston,dothan,,,yes,auurruaak  knncrttiiiorrvvrbiioo,,sstveerryy  oqttkjehhoo  wweerrgguvvwtthheeiigghhtt  kkiie    p  aabbbiiigiicc  hhrppfdeegjrwvguj,100%,957 patients,al_scip-inf-2
10055,,4370 west main street,,,,,36305,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),99%,882 patients,al_scip-inf-3
10055,flowers hospital,77y  mmsusstteewg,,,dothan,al,33660055,houston,3347935000,acute care hospitals,proprietary,yes,surgical infection prevention,,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,98%,165 patients,sllssfo--44
,,443377wwrzgnsobeee,,,,,36305,houston,,,36305,yes,dyrrvsoiiffwccttoorrdrib,,zjrreerrt  ppyoeebrssrgg  jsii  rrmmpvveefffrrook  gssviiaafwqneepee  ssuufeei  gsdd  hhsu  emmooee  jb  ssee  mmeehhseeeefcc  lluopprrssiehhaa  eekoobkeen    nnaa  soorr)),100%,1295 patients,al_scip-inf-6
10055,flowers hospital,4370 west main street,,,dothan,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,36305,houston,3347935000,,proprietary,yes,surgical infection prevention,cciiovvtt--11,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,497 patients,al_scip-vte-1
10055,flowers hospital,yes,,,yes,al,36305,houston,3347935000,acute care hospitals,proprietary,yes,ajtkaa  jgdttpm  orrwvvrnntt,,flowers hospital,100%,497 patients,
heart attack,st vincents hospital,1100wyvvomfeebgssrrob,,,,al,35205,10056,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,239 patients,al_ami-1
yes,tt  gbcceennjippkgs,810 st vincents drive,,,birmingham,al,,jefferson,2059397000,acute care hospitals,,2059397000,heart attack,,heart attack patients given aspirin at discharge,98%,260 patients,al_ami-2
acute care hospitals,avvonnveenn  joooiitt,810 st vincents drive,,,bbukggaan,,35205,2059397000,2059397000,acute care hospitals,voluntary non-profit - other,yes,heart attack,ami-3,,85%,41 patients,al_ami-3
10056,,,,,birmingham,qo,35205,jefferson,,aaxwaafdppuraao,birmingham,yes,heart attack,,eeaaf  aajaaoeennyss  tbdibt  ccssssriioo  qf//ccoork,100%,63 patients,al_ami-4
10056,tt  mss  ysspporaa,810 st vincents drive,,,birmingham,96%,35205,242 patients,2059397000,acute care hospitals,al_ami-5,birmingham,heart attack,ami-5,heart attack patients given beta blocker at discharge,96%,242 patients,al_ami-5
10085,decatur general hospital,1201 7th street se,,,decatur,,35609,morgan,,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,205 patients,
0000,northwest medical center,1530 u s highway 43,,,,al,35594,marion,2054877736,acute care hospitals,proprietary,,heart attack,ami-1,yeeaarr  aattraakk  oaarmttafoc  doueomtt  frruaak,100%,10 patients,al_ami-1
0000,northwest medical center,,,,winfield,al,35594,marion,2054877736,acute care hospitals,proprietary,yes,,ami-2,heart attack patients given aspirin at discharge,100%,7 patients,al_ami-2
10086,northwest medical center,1530 u s highway 43,,,winfield,,,1530 u s highway 43,2054877736,acute care hospitals,proprietary,d,beetysrtt,10086,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,2 patients,al_ami-3
10086,northwest medical center,,,,winfield,100%,44883366,marion,44883366,acute care hospitals,proprietary,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,1 patients,al_ami-4
10086,northwest medical center,northwest medical center,,,unncodd,,335555,marion,,,proprietary,yes,8 patients,aammii55,heart attack patients given beta blocker at discharge,100%,8 patients,al_ami-5
10086,northwest medical center,10086,,,winfield,,10086,,2054877736,acute care hospitals,,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,0%,1 patients,smmii--
10086,,115533  j    jggqu,,,,al,35594,uoonn,,acute care hospitals,al,acute care hospitals,heart attack,ami-8a,brstr  ttaacc  osyjss  gggbovugnn  00kiinnjrsslgaarrtkgaall,,0 patients,al_ami-8a
10086,northwest medical center,1530 u s highway 43,,,winfield,al,35594,al_hf-1,2054877736,acute care hospitals,ppiofwttyy,yes,wqrruueee,hf-1,heart failure patients given discharge instructions,90%,48 patients,al_hf-1
10086,,1530 u s highway 43,,,winfield,al,555599,marion,2054877736,acute care hospitals,proprietary,yes,,hf-2,,100%,59 patients,1530 u s highway 43
10086,nnfwwztt  mmeexccrttdrr,1530 u s highway 43,,,10086,al,35594,marion,2054877736,,pprroootiieerr,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),85%,13 patients,al_hf-3
10086,northwest medical center,1530 u s highway 43,,,winfield,sll,35594,marion,2054877736,acute care hospitals,proprietary,,heart failure,yr,jqttffaauiw  oqeennttdggiibee  npkkbggccawttooj  sddbd//vooisslliigg,100%,14 patients,
0066,northwest medical center,11  ohhhs  ,,,,al,11  ohhhs  ,marion,2054877736,,proprietary,,pneumonia,,pneumonia patients assessed and given pneumococcal vaccination,91%,66 patients,
10086,northwest medical center,,,,,s,35594,s,2054877736,acute care hospitals,aakonn--n,,,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,98%,59 patients,aakonn--n
008866,northwest medical center,1530 u s highway 43,,,winfield,aall,35594,marion,2054877736,acute care hospitals,,yes,pneumonia,,beeuuoonniiaa  qttbyw  ggubmmkkiinnfssaayiim  fboccdccoouubeenngg,98%,40 patients,al_pn-4
88,northwest medical center,1530 u s highway 43,,,winfield,aak,35594,,acute care hospitals,85 patients,proprietary,yes,,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,85 patients,al_pn-5c
10086,nnoorrttwweess  mmiifqyw,,,,pneumonia,al,35594,marion,2054877736,acute care hospitals,35594,yes,pneumonia,,pneumonia patients given the most appropriate initial antibiotic(s),100%,62 patients,al_pn-6
10086,northwest medical center,acute care hospitals,,,winfield,sk,35594,,2054877736,acute care hospitals,acute care hospitals,hwa,pneumonia,pn-7,mjnijii  oaattiieetta  sssweezeeddaa  ggiivvnn  bffeennzzbviinnaaiip,82%,45 patients,sk
10086,northwest medical center,1530 u s highway 43,,,19 patients,1530 u s highway 43,orrlorriirttaa,marion,,acute care hospitals,orrlorriirttaa,yes,89%,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,19 patients,aakacciioee--
